task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__spectral_entropy,0.6608047967976898
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__min_time_fraction,0.6431768688711704
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__longest_below_median_frac,0.5741415829614633
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ecg__shape__wavelet_energy_1,0.5426833052885662
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__base__mean,0.48021970244787815
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__low_band_power,0.475957658833316
pain_high_4_plus,painmonit_pmed,logistic,base_shape,hr__shape__longest_above_median_frac,0.4178081214163889
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ecg__shape__min_time_fraction,0.41039028507464925
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__wavelet_energy_1,0.40429217720882893
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ibi__shape__longest_above_median_frac,0.3946437281327261
pain_high_4_plus,painmonit_pmed,logistic,base_shape,emg__shape__longest_above_median_frac,0.39360088418776573
pain_high_4_plus,painmonit_pmed,logistic,base_shape,emg__shape__wavelet_energy_2,0.383861181631055
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__max_time_fraction,0.3738835904548223
pain_high_4_plus,painmonit_pmed,logistic,base_shape,emg__shape__dominant_frequency,0.36678635962679773
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__median_crossings,0.36112202668473586
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__autocorr_2s,0.3575798831312299
pain_high_4_plus,painmonit_pmed,logistic,base_shape,respiration__shape__low_band_power,0.3562595110758335
pain_high_4_plus,painmonit_pmed,logistic,base_shape,respiration__shape__wavelet_energy_1,0.3559949419398725
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__dominant_frequency,0.3401341813290159
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__wavelet_energy_3,0.3160560713326398
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__low_band_power,0.027410187509386858
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,eda__shape__max_time_fraction,0.019879561452391326
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,eda__shape__min_time_fraction,0.018308939225145177
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__low_band_power,0.01754863147159831
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__longest_below_median_frac,0.014532756318629483
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__spectral_entropy,0.013624167369695447
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ecg__shape__longest_below_median_frac,0.01319712969936391
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__mid_band_power,0.012880310476727625
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__median_crossings,0.011316966273229317
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,eda__base__std,0.011200964759771906
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__longest_below_median_frac,0.011033805773207127
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__wavelet_energy_0,0.010743753103392829
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,hr__shape__longest_above_median_frac,0.010106745233287726
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__dominant_frequency,0.008860020404342316
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__autocorr_1s,0.008680746413409279
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__high_band_power,0.008629686769972991
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__longest_above_median_frac,0.008336520492765172
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ibi__shape__longest_below_median_frac,0.008087461474111431
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__longest_above_median_frac,0.007988183814688538
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,emg__shape__longest_below_median_frac,0.007780591017875958
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__min_time_fraction,0.6377956089726796
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__spectral_entropy,0.6327673745436057
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__longest_below_median_frac,0.5193334176510009
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ecg__shape__wavelet_energy_1,0.5022216347296383
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__base__mean,0.4548660390908831
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__low_band_power,0.4514229238124316
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,hr_x_eda__coupling__max_abs_lagged_correlation,0.4109499470122132
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,emg__shape__longest_above_median_frac,0.4065250294817674
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__wavelet_energy_1,0.4017133178458249
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__autocorr_2s,0.38245699843395464
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,hr__shape__longest_above_median_frac,0.3765837388136421
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ibi__shape__longest_above_median_frac,0.36347244757174035
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,emg__shape__wavelet_energy_2,0.3560380312479679
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__skew,0.35075133355392324
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__max_time_fraction,0.3453178561803303
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,temperature__shape__mad,0.34191259763426174
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,respiration__shape__low_band_power,0.33457379504985285
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,respiration__shape__wavelet_energy_1,0.3331575488569766
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ecg__shape__min_time_fraction,0.3320342779971871
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__base__std,0.3273098889508841
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__low_band_power,0.0256732550424131
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__shape__max_time_fraction,0.02156367317934061
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__shape__min_time_fraction,0.0186577589853252
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__low_band_power,0.015203338758386855
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__longest_below_median_frac,0.015181096825729126
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__wavelet_energy_0,0.012589710313478992
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__spectral_entropy,0.012489613029750848
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__mid_band_power,0.012105001495295475
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__longest_below_median_frac,0.011715928694821747
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__longest_below_median_frac,0.010352395413593524
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__median_crossings,0.010200163294196271
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__base__std,0.00960588328566385
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ibi__shape__longest_below_median_frac,0.009380325722123667
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__autocorr_1s,0.009022310378440267
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,hr__shape__longest_above_median_frac,0.008956772226250714
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__median_crossings,0.008220619382460609
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__shape__iqr,0.007847351432923732
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,emg__shape__median_crossings,0.007800979746779598
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__dominant_frequency,0.007442605475492978
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,emg__shape__longest_below_median_frac,0.007191262405071108
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,ecg__base__max,0.4939628046552486
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,respiration__shuffle__min_time_fraction,0.48354954989332394
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__base__std,0.48018726172683773
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,bvp__shuffle__skew,0.4765179773591702
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,emg__shuffle__max_time_fraction,0.447781035456975
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__min_time_fraction,0.4279249526325586
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__skew,0.41320628034876183
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__median_crossings,0.3989039035315553
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,ibi__shuffle__longest_above_median_frac,0.39142058168026994
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,bvp__shuffle__spectral_entropy,0.3898812723978956
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,emg__shuffle__longest_above_median_frac,0.3801423918207796
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,bvp__shuffle__max_time_fraction,0.3766147507028123
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,respiration__shuffle__wavelet_energy_1,0.37645243076605495
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__dominant_frequency,0.3695090849336998
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__autocorr_05s,0.36697530638680487
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__kurtosis,0.36297848280977657
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__base__std,0.3502283493755282
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__mad,0.3459432967466259
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__autocorr_1s,0.3445127682715314
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,ecg__shuffle__iqr,0.33925682152658754
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,eda__base__std,0.01759865082673162
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,eda__shuffle__iqr,0.012572354178101142
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,eda__shuffle__min_time_fraction,0.010408266736007404
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__shuffle__skew,0.0089244265433363
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__base__min,0.008826649758388889
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,eda__shuffle__mad,0.008476139769665486
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,respiration__shuffle__min_time_fraction,0.008397571809491003
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__shuffle__q25,0.00791526017546873
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,emg__shuffle__longest_above_median_frac,0.007271116759328428
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__shuffle__kurtosis,0.007074101160351521
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__base__max,0.006682622130705561
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,eda__shuffle__median_crossings,0.006081884768155214
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__base__mean,0.006063820262402293
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,bvp__shuffle__wavelet_energy_0,0.005993299252601617
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__shuffle__mad,0.0059640432673679035
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,respiration__shuffle__skew,0.005925804067463109
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,bvp__shuffle__q25,0.005920433215544769
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ecg__shuffle__longest_below_median_frac,0.005593203218046704
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,respiration__shuffle__median,0.005568282136971131
pain_high_4_plus,painmonit_pmed,extra_trees,base_shuffle,ibi__shuffle__wavelet_energy_0,0.005390668785192873
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,eda__reverse__min_time_fraction,0.680852115397548
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__spectral_entropy,0.6262865139087735
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,temperature__reverse__max_time_fraction,0.5696326741110953
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__longest_below_median_frac,0.5401127023166377
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__base__mean,0.5264899539150498
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__low_band_power,0.4556481200996562
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,temperature__reverse__min_time_fraction,0.44346010251991147
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,emg__reverse__dominant_frequency,0.4382294935430654
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,emg__reverse__longest_above_median_frac,0.39809492560551857
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,ecg__reverse__min_time_fraction,0.386355597202422
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__max_time_fraction,0.3774879592929053
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,hr__reverse__longest_above_median_frac,0.36712970130073097
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,ecg__reverse__autocorr_05s,0.3626870916403927
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,respiration__reverse__low_band_power,0.35797077816778755
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,ecg__reverse__kurtosis,0.3561329083287738
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__median,0.35181668197382493
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,eda__reverse__wavelet_energy_3,0.338193151971231
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,bvp__reverse__autocorr_2s,0.3264046698769648
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,ecg__base__max,0.3104005183436441
pain_high_4_plus,painmonit_pmed,logistic,base_reverse,eda__reverse__median_crossings,0.307607642329894
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,respiration__reverse__low_band_power,0.025395714763563136
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,eda__reverse__min_time_fraction,0.02108183695986611
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,eda__reverse__max_time_fraction,0.01979997478033724
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__low_band_power,0.017517436833128244
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__longest_below_median_frac,0.014123308113944822
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__spectral_entropy,0.01276533539888836
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,ecg__reverse__longest_below_median_frac,0.012701506597831782
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,respiration__reverse__longest_below_median_frac,0.011663335749618638
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,respiration__reverse__mid_band_power,0.011207095097461896
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,eda__base__std,0.011119604779732064
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__wavelet_energy_0,0.010701002024913043
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__median_crossings,0.01029289002326102
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,hr__reverse__longest_above_median_frac,0.009618044692900288
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__high_band_power,0.008572832244295768
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,ibi__reverse__longest_below_median_frac,0.00843500171862732
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,respiration__reverse__wavelet_energy_0,0.008196630970119296
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,eda__reverse__iqr,0.008135919962626364
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,respiration__reverse__dominant_frequency,0.00802256333152995
pain_high_4_plus,painmonit_pmed,extra_trees,base_reverse,bvp__reverse__longest_above_median_frac,0.007850974806148712
